clean,created_at,full_text,id,label,crowd_label
"[""please"",""help"",""me🥺🥺"",""to"",""whom"",""should"",""i"",""contact"",""ill"",""give"",""proffs"",""it"",""was"",""my"",""last"",""money😞😭""]",Sat Mar 20 11:32:18 +0000 2021,@elonmusk Please help me!!!🥺🥺 To whom should i contact. I'll give proffs. It was my last money😞😭,1.37324E+18,surprise,
"[""uber"",""eats"",""is"",""not"",""my"",""friend"",""😞😂"",""well"",""done"",""to"",""you"",""it has / it is"",""not"",""as"",""easy"",""as"",""it"",""seems"",""x""]",Sat Mar 20 11:32:17 +0000 2021,@ScottPughsley Uber Eats is not my friend 😞😂 Well done to you- it’s not as easy as it seems x,1.37324E+18,surprise,
"[""do"",""you"",""even"",""miss"",""me"",""or"",""was"",""i"",""just"",""something"",""easy"",""to"",""forget"",""😞""]",Sat Mar 20 11:32:17 +0000 2021,Do you even miss me?.... or was I just something easy to forget? 😞,1.37324E+18,surprise,
"[""lakeland"",""they"",""not"",""taking"",""good"",""care"",""of"",""our"",""world"",""🌎"",""😞""]",Sat Mar 20 11:32:16 +0000 2021,@bertie_lakeland They not taking good care of our world 🌎 😞.,1.37324E+18,surprise,
"[""shes"",""so"",""cute"",""😞""]",Sat Mar 20 11:32:16 +0000 2021,@yoonsfile SHES SO CUTE 😞,1.37324E+18,surprise,
"[""i"",""want"",""to"",""hear"",""namjoons"",""rap"",""in"",""live"",""😞""]",Sat Mar 20 11:32:14 +0000 2021,i want to hear namjoon's rap in live 😞,1.37324E+18,surprise,
"[""why"",""am"",""i"",""addicted"",""to"",""big"",""titties😞"",""god"",""help""]",Sat Mar 20 11:32:10 +0000 2021,Why am I addicted to big titties😞 God help,1.37324E+18,surprise,
"[""th3j0k3r"",""jail"",""is"",""wrote"",""jail"",""😭😂""]",Sat Mar 20 11:32:40 +0000 2021,"@__Th3J0k3r__ Jail, is wrote jail!
#autocorrect #fail 😭😂",1.37324E+18,surprise,
"[""stuck"",""in"",""a"",""loop"",""about"",""uploading"",""docs"",""to"",""venmo"",""for"",""3"",""months"",""i have"",""moved"",""and"",""despite"",""a"",""call"",""speaking"",""to"",""an"",""actual"",""human"",""they"",""still"",""want"",""documentation"",""that"",""i am"",""at"",""an"",""old"",""address"",""that"",""i"",""moved"",""from"",""because"",""the"",""computer"",""cannot"",""handle"",""an"",""address"",""mismatch""]",Sat Mar 20 11:32:11 +0000 2021,"Stuck in a loop about uploading docs to Venmo for 3 months. I’ve moved and despite a call speaking to an actual human, they still want documentation that I’m at an old address that I moved from because the computer can’t handle an address mismatch. #arg #venmo #fail",1.37324E+18,surprise,
"[""if"",""you"",""fail"",""never"",""give"",""up"",""because"",""means"",""first"",""attempt"",""in"",""learning""]",Sat Mar 20 11:29:49 +0000 2021,"IF you (FAiL) never Give up 
BeCAUSE #FAIL Means.
""First Attempt In learning"" https://t.co/V2W9nhS0Mk",1.37324E+18,surprise,
"[""highly"",""processed"",""american"",""foods"",""arent"",""just"",""unhealthy"",""theyre"",""downright"",""toxic""]",Sat Mar 20 11:29:45 +0000 2021,"RT @MentalMichelle: Highly processed American foods aren't just ""unhealthy"", they're downright TOXIC!!!! https://t.co/jXLYOAKYrq  #mentalhe…",1.37324E+18,surprise,
"[""highly"",""processed"",""american"",""foods"",""arent"",""just"",""unhealthy"",""theyre"",""downright"",""toxic""]",Sat Mar 20 11:27:15 +0000 2021,"Highly processed American foods aren't just ""unhealthy"", they're downright TOXIC!!!! https://t.co/jXLYOAKYrq  #mentalhealth #Foodies #food #fail",1.37323E+18,surprise,angry
"[""announcement"",""that"",""an"",""announcement"",""was"",""imminent"",""by"",""late"",""on"",""a"",""friday"",""and"",""then"",""to"",""say"",""nothing"",""aga…""]",Sat Mar 20 11:26:30 +0000 2021,"RT @2020Comms: .@PHSOmbudsman announcement that an ""announcement was imminent"" by #PHSO - late on a Friday -  and then to say, NOTHING, aga…",1.37323E+18,surprise,
"[""ref"",""think"",""like"",""a"",""monk""]",Sat Mar 20 11:24:01 +0000 2021,"Ref: Think Like a Monk

#Twitter #Tweets #ThinkLikeaMonk #JayShetty @JayShettyIW #Want #Anything #Everything #Mind #Open #Curious #Explore #Challenge #Pressure #Big #Perform #Right #Fail #Hinder #Achieve #Stress #Success #Performance #Attention #Awareness #Strength #Way #Path",1.37323E+18,surprise,
"[""lube"",""always"",""good"",""to"",""see"",""the"",""stereo"",""typing"",""of"",""the"",""other"",""sex"",""it"",""always"",""helps""]",Sat Mar 20 11:21:33 +0000 2021,@danal_lube @elviranicks82 Always good to see the stereo typing of the other sex.. it always helps. #fail,1.37323E+18,surprise,
"[""while"",""we"",""did"",""beat"",""mega"",""man"",""yesterday"",""it"",""was not"",""without"",""its"",""struggles""]",Sat Mar 20 11:20:36 +0000 2021,"While we did beat Mega Man yesterday, it wasn’t without its... struggles #megaman #twitch #fail https://t.co/hy4txZpUyg",1.37323E+18,surprise,
"[""the"",""new"",""ads"",""are"",""rather"",""embarrassing"",""why"",""would"",""you"",""compare"",""design"",""differences"",""such"",""as"",""touch"",""screens"",""ports"",""and"",""fold"",""ability"",""if"",""your"",""company"",""is"",""not"",""involved"",""in"",""that"",""it has / it is"",""like"",""roasting"",""for"",""their"",""choice"",""of"",""delivery"",""truck""]",Sat Mar 20 11:17:00 +0000 2021,"The new @intel ads are rather embarrassing. Why would you compare design differences such as touch screens, ports and fold ability, if your company is not involved in that?! It’s like @pepsi roasting @CocaCola for their choice of delivery truck. #fail",1.37323E+18,surprise,
"[""pancake"",""it"",""seems"",""coconut"",""flour"",""does"",""not"",""act"",""in"",""the"",""same"",""way"",""as"",""normal"",""flour""]",Sat Mar 20 11:11:06 +0000 2021,Pancake. It seems coconut flour does not act in the same way as normal flour! #lowcarb #fail #nailedit https://t.co/CbXtUDOwVn,1.37323E+18,surprise,
"[""real"",""sportmanship"",""from""]",Sat Mar 20 11:06:23 +0000 2021,Real sportmanship from @CelticFC. #fail https://t.co/5L8mtihfDP,1.37323E+18,surprise,
"[""wow"",""we"",""have"",""such"",""a"",""progressive"",""administration"",""but"",""i"",""guess"",""drinking"",""yourself"",""into"",""oblivion"",""every"",""day"",""and"",""numbing"",""yourself"",""wi…""]",Sat Mar 20 11:02:27 +0000 2021,"RT @bberwyn: Wow, we have SUCH a progressive administration! But I guess drinking yourself into oblivion every day, and numbing yourself wi…",1.37323E+18,surprise,
"[""bubbly"",""there"",""are"",""no"",""scandals"",""with"",""the"",""liberal"",""party"",""and"",""the"",""cpc"",""party"",""like"",""the"",""gop"",""in"",""the"",""us"",""do"",""not"",""run"",""on"",""conserving"",""anything…""]",Sat Mar 20 11:01:36 +0000 2021,"RT @mini_bubbly: There are no scandals with the Liberal party and the CPC party like the GOP in the US, do not run on conserving anything.…",1.37323E+18,surprise,
"[""website"",""unable"",""to"",""connect"",""again""]",Sat Mar 20 10:56:28 +0000 2021,#census2021 website unable to connect #timeout #gov #fail again! https://t.co/iv7uL8laPP,1.37323E+18,surprise,
"[""i"",""need"",""to"",""contact"",""you"",""regarding"",""an"",""order"",""im"",""having"",""delivered"",""by"",""you"",""thats"",""been"",""sent"",""to"",""me"",""from"",""someone"",""else"",""the"",""person"",""sending"",""the"",""package"",""has"",""got"",""my"",""address"",""wrong"",""🤷🏼‍♀️🤦🏼‍♀️"",""the"",""parcel"",""id"",""isnt"",""working"",""on"",""your"",""website"",""i"",""tried"",""calling""]",Sat Mar 20 10:56:01 +0000 2021,@YodelOnline  I need to contact you regarding an order I'm having delivered by you that's been sent to me from someone else. The person sending the package has got my address wrong 🤷🏼‍♀️🤦🏼‍♀️ the parcel ID isn't working on your website! I tried calling #Fail,1.37323E+18,surprise,
"[""wow"",""we"",""have"",""such"",""a"",""progressive"",""administration"",""but"",""i"",""guess"",""drinking"",""yourself"",""into"",""oblivion"",""every"",""day"",""and"",""numbing"",""yourself"",""with"",""prescribed"",""opiates"",""is"",""still"",""ok"",""eh"",""what"",""a"",""pathetic""]",Sat Mar 20 10:55:13 +0000 2021,"Wow, we have SUCH a progressive administration! But I guess drinking yourself into oblivion every day, and numbing yourself with prescribed opiates is still OK, eh. What a pathetic #fail. https://t.co/BgpL0LmXXb",1.37323E+18,surprise,
"[""just"",""wondering"",""how"",""much"",""money"",""is"",""being"",""wasted"",""text"",""received"",""from"",""gp"",""tue16"",""mar"",""re"",""covid"",""jab"",""1st"",""jab"",""thu"",""18"",""mar"",""jab"",""done"",""well"",""done"",""👍👍"",""booked"",""in"",""for"",""second"",""received"",""this"",""in"",""the"",""post"",""really"",""joined"",""up"",""and"",""great"",""use"",""of"",""technology"",""no"",""wonder"",""nhs"",""has"",""no"",""money""]",Sat Mar 20 10:54:32 +0000 2021,"@NHS just wondering how much money is being wasted! Text received from GP Tue16 Mar re COVID Jab. 1st Jab Thu 18 Mar, jab done (well done 👍👍) booked in for second, received this in the post! Really joined up and great use of technology #fail no wonder NHS has no money! https://t.co/AO2ofltEoX",1.37323E+18,surprise,
"[""you‘d"",""better"",""take"",""action"",""to"",""prevent"",""stuff"",""like"",""this"",""from"",""happening"",""🤬""]",Sat Mar 20 10:52:27 +0000 2021,@Toblerone you‘d better take action to prevent stuff like this from happening!! #WTF #fail 🤬 https://t.co/JN9jGuy3WK,1.37323E+18,surprise,
"[""xcode"",""12"",""worst"",""xcode"",""ever"",""in"",""addition"",""to"",""the"",""other"",""gripes"",""recently"",""now"",""it"",""wont"",""even"",""build"",""my"",""project"",""it"",""just"",""hangs…""]",Sat Mar 20 10:47:26 +0000 2021,"RT @horseshoe7: Xcode 12:  Worst Xcode ever.  In addition to the other gripes recently, now it won't even build my project.  It just hangs…",1.37322E+18,surprise,
"[""oh"",""i"",""totally"",""replied"",""to"",""the"",""wrong"",""thing"",""i"",""am"",""so"",""sorry"",""i"",""ment"",""to"",""reply"",""to"",""allesa"",""seeing"",""mayday"",""parade""]",Sat Mar 20 10:47:03 +0000 2021,"@xMissLucyLoux Oh I totally replied to the wrong thing! I am so sorry, I ment to reply to alleeeeeeeeeeeeeeesa seeing Mayday Parade #fail #toooldfortwitter",1.37322E+18,surprise,
"[""the"",""idiocy"",""of"",""this"",""incident"",""is"",""mindboggling""]",Sat Mar 20 10:46:50 +0000 2021,"The idiocy of this incident is mind-boggling.
#parenting #fail #photo #toddlers #SanDiego #zoo #California 

https://t.co/qtXzvhWn74",1.37322E+18,surprise,
"[""i"",""thought"",""having"",""6"",""players"",""in"",""the"",""shortened"",""fixture"",""week"",""was"",""going"",""to"",""serve"",""me"",""well"",""in"",""fpl"",""then"",""rocked"",""up"",""🥴😂"",""ffs""]",Sat Mar 20 10:32:36 +0000 2021,"I thought having 6 players in the shortened fixture week was going to serve me well in FPL... Then @ShemTaborCFC rocked up 🥴😂
Ffs!

#FPL #FAIL #SLIDINGDOWNTHELEAGUE",1.37322E+18,surprise,
"[""as"",""you"",""go"",""about"",""your"",""day"",""that"",""in"",""of"",""what"",""say"",""they"",""will"",""continue"",""to"",""attack"",""each"",""other"",""these"",""will"",""with"",""being"",""by"",""random"",""your"",""will"",""continue"",""to"",""you""]",Sat Mar 20 10:31:01 +0000 2021,As you go about your day #remember that in #spite of what #Americans say they will continue to attack each other. These #attacks will #worsen with #children being #attacked by random #strangers Your #government will continue to #fail you. #KeepYaHeadUp https://t.co/SMXuYy6RD1,1.37322E+18,surprise,
"[""surprised"",""with"",""the"",""terrible"",""quality"",""of"",""service"",""expected"",""better"",""from"",""a"",""premium"",""car"",""brand""]",Sat Mar 20 10:27:57 +0000 2021,@MercedesBenz @MercedesBenzInd Surprised with the terrible quality of service. Expected better from a premium car brand. #FAIL,1.37322E+18,surprise,
"[""nothing"",""paxton"",""does"",""is"",""trustworthy"",""i"",""am"",""guessing"",""there"",""is"",""way"",""more"",""to"",""this"",""story"",""lots"",""of"",""greed"",""and"",""poor"",""decisions"",""accompany"",""the"",""truth"",""about"",""this"",""entire"",""debacle""]",Sat Mar 20 10:26:40 +0000 2021,@NBCNews Nothing Paxton does is trustworthy. I am guessing there is way more to this story. Lots of greed and poor decisions accompany the truth about this entire debacle. #ERCOT #KenPaxton #Griddy #Fail,1.37322E+18,surprise,
"[""when"",""you"",""think"",""you"",""killed"",""a"",""guy"",""but"",""he"",""just"",""went"",""prone"",""😂"",""ffs""]",Sat Mar 20 10:18:41 +0000 2021,"When you think you killed a guy but he just went prone 😂 ffs

#pubgfail #fail #pubg #XboxSeriesX https://t.co/blPazs112U",1.37322E+18,surprise,
"[""too"",""much"",""money"",""wasted"",""there"",""are"",""so"",""many"",""ways"",""to"",""put"",""money"",""like"",""this"",""to"",""good"",""use"",""this"",""is"",""not"",""one"",""of"",""them""]",Sat Mar 20 10:11:35 +0000 2021,@mashable Too much money wasted. There are so many ways to put money like this to good use. This is not one of them. #Fail,1.37322E+18,surprise,
"[""xcode"",""12"",""worst"",""xcode"",""ever"",""in"",""addition"",""to"",""the"",""other"",""gripes"",""recently"",""now"",""it"",""wont"",""even"",""build"",""my"",""project"",""it"",""just"",""hangs"",""while"",""building"",""providing"",""no"",""clues"",""as"",""to"",""how"",""to"",""rectify"",""it""]",Sat Mar 20 10:11:32 +0000 2021,"Xcode 12:  Worst Xcode ever.  In addition to the other gripes recently, now it won't even build my project.  It just hangs while building, providing no clues as to how to rectify it.
#xcode #fail #apple #WorldsRichestCompany",1.37322E+18,surprise,
"[""hilarious"",""😈""]",Sat Mar 20 10:10:21 +0000 2021,Hilarious 😈 #Fail #Cart https://t.co/MrvupxWQUE,1.37322E+18,surprise,
"[""care"",""1"",""hour"",""and"",""counting"",""and"",""yet"",""to"",""receive"",""a"",""resolution"",""to"",""the"",""issue"",""taking"",""the"",""conversation"",""on"",""dm"",""only"",""guarantees"",""no"",""one"",""else"",""can"",""follow"",""the"",""face"",""with"",""the"",""network"",""clearly"",""pr"",""comes"",""above"",""customer"",""needs""]",Sat Mar 20 10:05:01 +0000 2021,@Etisalat_Care 1 hour and counting and yet to receive a resolution to the issue. Taking the conversation on DM only guarantees no one else can follow the #issue #customers face with the #fastest network. Clearly PR comes above customer needs! #fail,1.37321E+18,surprise,
"[""wtf"",""china"",""must"",""be"",""laffing"",""its"",""ass"",""off""]",Sat Mar 20 09:46:56 +0000 2021,WTF?? China must be laffing it's ass off #Military #fail #Liberals https://t.co/4tmhOYCNJm,1.37321E+18,surprise,
"[""having"",""hurts"",""on"",""a"",""different"",""level"",""i"",""have"",""made"",""a"",""of"",""the"",""and"",""as"",""a"",""did"",""on"",""the"",""i"",""as"",""him"",""with"",""the"",""and"",""could not"",""record"",""it""]",Sat Mar 20 09:38:45 +0000 2021,"Having #TechnicalDifficulties hurts on a different level. 
I have made a #Nemesis of the #SwarmHunter, and as a #HeroicVenom #Marcus did #OffTheChainExecution on the #Hunter, I as #DeliveryDriverMac #Roasted him with the #Scorcher... and couldn’t record it! 
#KPVEnemies 
#Fail",1.37321E+18,surprise,
"[""applied"",""for"",""a"",""business"",""card"",""received"",""an"",""email"",""saying"",""we"",""would"",""hear"",""in"",""10"",""days"",""latest"",""which"",""we"",""thought"",""would"",""be"",""quicker"",""having"",""had"",""personal"",""cards"",""for"",""many"",""years"",""day"",""11"",""and"",""nothing"",""are"",""all"",""banks"",""completely"",""useless""]",Sat Mar 20 09:37:33 +0000 2021,"Applied for a @Barclaycard business card, received an email saying we would hear in 10 days latest, which we thought would be quicker, having had personal cards for many years.  Day 11 and nothing, are all banks completely useless? #fail",1.37321E+18,surprise,
"[""the"",""bare"",""board"",""of"",""my"",""first"",""failed"",""sensor"",""board"",""with"",""a"",""keen"",""eye"",""you"",""can"",""spot"",""the"",""temperature"",""sensor"",""right"",""next"",""to"",""the"",""warm"",""esp8266"",""chip""]",Sat Mar 20 09:35:39 +0000 2021,"The bare board of my first failed sensor board, with a keen eye you can spot the temperature sensor right next to the warm ESP8266 chip.

#pcb #electronics #arduino #atmega328p #pcbdesign #diyelectronics #iot #sensors #pcba #cad #eaglecad #tech #technology #design #fail https://t.co/6pOQlZadzC",1.37321E+18,surprise,
"[""harmer"",""baby"",""hunstman"",""in"",""the"",""bathroom"",""attempting"",""camouflage""]",Sat Mar 20 09:34:38 +0000 2021,RT @wendy_harmer: Baby hunstman in the bathroom attempting camouflage  #fail https://t.co/aQq0UXSPiZ,1.37321E+18,surprise,
"[""sent"",""to"",""the"",""supermarket"",""to"",""get"",""a"",""bunch"",""of"",""stuff"",""i"",""forgot"",""to"",""get"",""specific"",""chocolate"",""items"",""and"",""now"",""i"",""will"",""be"",""in"",""deep"",""shit""]",Sat Mar 20 09:26:53 +0000 2021,Sent to the supermarket to get a bunch of stuff. I forgot to get specific chocolate items and now I will be in deep shit #shopping #fail #scared https://t.co/itTBBe08Qj,1.3732E+18,surprise,
"[""its"",""firms"",""like"",""xdp"",""express"",""that"",""give"",""couriers"",""a"",""bad"",""reputation"",""by"",""failing"",""to"",""deliver"",""the"",""goods"",""otif"",""appears"",""to"",""mean"",""nothing"",""to"",""xdp"",""express"",""transport""]",Sat Mar 20 09:22:00 +0000 2021,"It's firms like 'XDP Express' that give couriers a bad reputation by failing to deliver the goods.
OTIF appears to mean nothing to XDP Express.
@xdpxpress
 #BadRep #FAIL #ProblemBusiness
@xdpextras
 @Motor_Transport
 @LogisticsUKNews",1.3732E+18,surprise,
"[""mrlp"",""reminds"",""me"",""of"",""the"",""time"",""i"",""had"",""to"",""give"",""out"",""a"",""whole"",""year"",""group"",""1st"",""yeary7"",""their"",""new"",""passwords"",""for"",""school"",""the"",""dell"",""tech"",""had"",""helpfully"",""created"",""welcomexxxxxx"",""the"",""x"",""stood"",""for"",""dob"",""so"",""before"",""i"",""could"",""teach"",""it"",""i"",""had"",""to"",""find"",""their"",""dob"",""and"",""teach"",""them"",""special"",""characters""]",Sat Mar 20 09:21:52 +0000 2021,"@Official_MRLP Reminds me of the time I had to give out a whole year group (1st year/y7) their new passwords for school. The Dell tech had helpfully created 
!Welcomexx/xx/xx (the x stood for DOB)
So before I could teach IT I had to find their dob and teach them special characters. #fail",1.3732E+18,surprise,
"[""worst"",""failed"",""chain"",""restaurants"",""that"",""no"",""one"",""misses"",""🍔"",""🍔""]",Sat Mar 20 09:10:26 +0000 2021,RT @DailyStuffMag: Worst failed chain restaurants that no one misses #fail 🍔 🍔,1.3732E+18,surprise,
"[""otherme9"",""sounds"",""ideal"",""i"",""forgot"",""to"",""fill"",""up"",""the"",""coffee"",""maker"",""last"",""night"",""so"",""if"",""i"",""want"",""some"",""ill"",""have"",""to"",""get"",""up""]",Sat Mar 20 09:09:37 +0000 2021,@The_Other_me_9 Sounds ideal. I forgot to fill up the coffee maker last night so if I want some I'll have to get up #fail,1.3732E+18,surprise,
"[""dont"",""do"",""this"",""on"",""your"",""own"",""site""]",Sat Mar 20 09:07:00 +0000 2021,Don't do this on your own site. #fail https://t.co/Jj2SJqByoq,1.3732E+18,surprise,
"[""you"",""all"",""mightve"",""come"",""across"",""some"",""epic"",""fails"",""in"",""clash"",""of"",""clans"",""but"",""this"",""one"",""is"",""one"",""of"",""its"",""kind"",""do"",""check"",""it"",""out"",""make"",""sure"",""to"",""vote"",""on"",""it"",""hit"",""that"",""like"",""button"",""and"",""follow"",""for"",""more"",""clips""]",Sat Mar 20 09:00:20 +0000 2021,"You all might've come across some epic fails in Clash Of Clans but this one is one of its kind do check it out.

Make sure to vote on it, hit that like button and Follow for more clips.

#GameOnClipOff #ClashOfClans #Kenny_Jo #Fail

https://t.co/2FvKYIxCBV https://t.co/GlkNEmrISA",1.3732E+18,surprise,
"[""dear"",""all"",""4"",""of"",""you"",""single"",""file"",""please"",""crusaders"",""please"",""do"",""an"",""advanced"",""driving"",""course"",""express"",""your"",""views"",""on"",""this"",""manoeuvre"",""to"",""the"",""instructor"",""and"",""see"",""how"",""you"",""get"",""on""]",Sat Mar 20 08:43:21 +0000 2021,"@HenchVelo @SingleFilePlz Dear all 4 of you single file please crusaders; please do an advanced driving course, express your views on this manoeuvre to the instructor and see how you get on #Fail",1.37319E+18,surprise,
"[""my"",""epic"",""fail"",""first"",""stream"",""vid"",""hahahahah"",""check"",""it"",""out"",""on"",""youtube""]",Sat Mar 20 08:40:33 +0000 2021,"my epic fail first stream vid hahahahah check it out on youtube! 

https://t.co/xyQrg7HBNU
#vtuber #ENVtuber #fail #Streamer",1.37319E+18,surprise,
"[""all"",""failures"",""were"",""counted""]",Sat Mar 20 08:38:55 +0000 2021,"ALL FAILURES WERE COUNTED https://t.co/LLfuQivuzk
#failure #fail #motivation #tryagain #neverquit #NeverGiveUp #hustle #standup #StandUpFightBack",1.37319E+18,surprise,
