clean,created_at,full_text,id,label,crowd_label
"[""still"",""needs""]",Sat Mar 20 08:51:55 +0000 2021,"#urgent #scared!  #rescueme! STILL NEEDS #Pledges !  #mariettaga #cats #cat @cobbkitties
 #blackcats ..... https://t.co/MXXFn6lh2w",1.3732E+18,fear,
"[""still"",""needs""]",Sat Mar 20 08:51:32 +0000 2021,"#weekendthoughts #urgent #scared!  #rescueme! STILL NEEDS #Pledges !  #mariettaga #cats #cat @cobbkitties
 #blackcats .. https://t.co/MXXFn6CRU4",1.3732E+18,fear,
"[""still"",""needs""]",Sat Mar 20 08:50:56 +0000 2021,"#urgent #scared!  #rescueme! STILL NEEDS #Pledges !  #mariettaga #cats #cat @cobbkitties
 #blackcats .... https://t.co/MXXFn6lh2w",1.3732E+18,fear,
"[""still"",""needs""]",Sat Mar 20 08:50:42 +0000 2021,"#urgent #scared!  #rescueme! STILL NEEDS #Pledges !  #mariettaga #cats #cat @cobbkitties
 #blackcats ... https://t.co/MXXFn6lh2w",1.3732E+18,fear,
"[""still"",""needs""]",Sat Mar 20 08:21:31 +0000 2021,RT @brendaperrott2: #urgent #scared!  #rescueme! STILL NEEDS #Pledges !  #mariettaga #cats #cat @cobbkitties #blackcats .. https://t.co/Pyw…,1.37319E+18,fear,
"[""starting"",""roanoke""]",Sat Mar 20 08:20:13 +0000 2021,starting roanoke #scared.,1.37319E+18,fear,
"[""after"",""this"",""why"",""wouldnt"",""other"",""nations"",""from"",""other"",""continents"",""not"",""be"",""scared"",""to"",""use"",""among"",""w…""]",Sat Mar 20 07:55:39 +0000 2021,"RT @eLHAMiiD: After this #ScareMonger why wouldn't other nations from other continents not be scared to use #astrazenecavaccine⁉️🤔

Among w…",1.37318E+18,fear,
"[""after"",""this"",""why"",""wouldnt"",""other"",""nations"",""from"",""other"",""continents"",""not"",""be"",""scared"",""to"",""use"",""among"",""which"",""include"",""17indonesia"",""18australia"",""19drc"",""20thailand"",""21southafrica"",""a"",""total"",""of"",""21"",""countries"",""all"",""which"",""was"",""initiated"",""by"",""the"",""eu"",""member"",""states""]",Sat Mar 20 07:55:34 +0000 2021,"After this #ScareMonger why wouldn't other nations from other continents not be scared to use #astrazenecavaccine⁉️🤔

Among which include;
17.Indonesia
18.Australia
19.DRC
20.Thailand
21.SouthAfrica

A total of 21 countries all #scared which was initiated by the EU member states",1.37318E+18,fear,
"[""just"",""came"",""out"",""to"",""my"",""close"",""friends""]",Sat Mar 20 07:36:04 +0000 2021,just came out to my close friends #Scared,1.37318E+18,fear,fear
"[""can"",""gyran"",""miers"",""please"",""have"",""a"",""few"",""weeks"",""in"",""the"",""2s"",""and"",""learn"",""how"",""to"",""play"",""under"",""pressure""]",Sat Mar 20 06:30:46 +0000 2021,Can Gyran Miers please have a few weeks in the 2s and learn how to play under pressure #AFLCrowsCats #scared #sleepswiththelightson,1.37316E+18,fear,angry
"[""every"",""day"",""is"",""a"",""new"",""daybut"",""i"",""would"",""not"",""wish"",""my"",""last"",""day"",""in"",""anyone"",""be"",""careful"",""alcohol"",""does"",""terrible"",""things"",""to"",""the"",""kindest"",""person""]",Sat Mar 20 06:28:28 +0000 2021,Every day is a new day..but I would not wish my last day in anyone. Be careful alcohol does terrible things to the kindest person. #scared #needmore #womenwhocamtgetout #dontacceptit #catmom4life,1.37316E+18,fear,surprise
"[""asians"",""beaten"",""and"",""my"",""heart"",""hurts"",""i"",""am"",""going"",""to"",""collapse"",""and"",""cry"",""i"",""am"",""and"",""walking"",""on"",""the"",""street"",""are"",""we"",""do"",""something"",""wrong"",""we"",""are"",""working"",""hard"",""to"",""in"",""the"",""can"",""you"",""stop"",""hurting"",""us"",""stop""]",Sat Mar 20 06:10:49 +0000 2021,"Asians beaten and #murder, my heart hurts. I am going to collapse and cry. I am #scared and walking on the street. #Why? Are we do something wrong? We are working hard to #live in the #UnitedStates. Can you stop hurting us? #Please, Stop!!
#StandAgainstRacism 
#StopAsianHate￼ https://t.co/M4DRiFPX4m",1.37316E+18,fear,fear
"[""why"",""is"",""everyone"",""saying"",""i am"",""screwed""]",Sat Mar 20 05:53:20 +0000 2021,why is everyone saying i’m screwed #scared #infear https://t.co/J9o9z2yLyW,1.37315E+18,fear,
"[""time"",""to"",""bake"",""😀👍""]",Sat Mar 20 05:50:59 +0000 2021,TIME TO BAKE #SCARED 😀👍 https://t.co/dvySz6CaG2,1.37315E+18,fear,
"[""im"",""about"",""to"",""read"",""in"",""another"",""life""]",Sat Mar 20 05:47:57 +0000 2021,im about to read in another life #scared,1.37315E+18,fear,
"[""bro"",""i"",""just"",""saw"",""a"",""ghost"",""thou"",""kinda"",""scared"",""😱"",""ima"",""go"",""check"",""it"",""out"",""though"",""cus"",""yk"",""me""]",Sat Mar 20 05:10:51 +0000 2021,Bro I just saw a ghost thou kinda scared 😱 ima go check it out though cus yk me 😎😎🥶🥶#scared #spooked #youonlyliveonce,1.37314E+18,fear,
"[""playing"",""and"",""i"",""am"",""😐""]",Sat Mar 20 03:56:39 +0000 2021,@razau__ Playing #scared and #bad i am #unhappy 😐,1.37312E+18,fear,
"[""when"",""its"",""time"",""to"",""go"",""to"",""bed"",""and"",""people"",""turning"",""off"",""the"",""lights""]",Sat Mar 20 03:55:06 +0000 2021,When its time to go to bed.  And people turning off the lights.  #scared,1.37312E+18,fear,
"[""houston"",""is"",""shitting"",""their"",""pants"",""rn""]",Sat Mar 20 03:50:12 +0000 2021,Houston is shitting their pants rn #godsplan #scared #Rutgers,1.37312E+18,fear,
"[""you"",""and"",""me"",""both"",""my"",""shop"",""has"",""so"",""many"",""requests"",""already""]",Sat Mar 20 03:14:17 +0000 2021,@ministomp You and me both! My shop has so many requests already. #scared,1.37311E+18,fear,
"[""sure"",""sure"",""but"",""do"",""it""]",Sat Mar 20 02:44:42 +0000 2021,@felixxfairy sure sure #scared but do it,1.3731E+18,fear,
"[""when"",""you"",""are"",""or"",""as"",""yourself"",""if"",""it"",""would"",""still"",""matter"",""if"",""other"",""did not"",""exist"",""if"",""the"",""answer"",""i…""]",Sat Mar 20 02:37:31 +0000 2021,"RT @mgavel: When you are #scared, #worried or #insecure as yourself if it would still matter if other #humans didn’t exist. If the answer i…",1.3731E+18,fear,
"[""guys"",""i am"",""so"",""of"",""narcissa"",""malfoy"",""and"",""i am"",""of"",""milfs"",""hahahahaha""]",Sat Mar 20 02:30:13 +0000 2021,Guys I’m so #scared of narcissa malfoy !!! And I’m #scared of milfs hahahahaha,1.3731E+18,fear,
"[""going"",""live"",""on"",""phasmophobia"",""shortly"",""come"",""and"",""watch""]",Sat Mar 20 02:23:24 +0000 2021,RT @NUCLEARBACONz: Going live on Phasmophobia shortly!!! Come and watch: https://t.co/pm9Hb4phdj #twitch #phasmophobia #newstreamer #horror…,1.3731E+18,fear,
"[""when"",""you"",""are"",""or"",""as"",""yourself"",""if"",""it"",""would"",""still"",""matter"",""if"",""other"",""did not"",""exist"",""if"",""the"",""answer"",""is"",""no"",""yourself"",""to"",""others""]",Sat Mar 20 01:39:48 +0000 2021,"When you are #scared, #worried or #insecure as yourself if it would still matter if other #humans didn’t exist. If the answer is no, #stopcomparing yourself to others https://t.co/iu5rWO7egy",1.37309E+18,fear,
"[""30"",""times"",""innocent"",""things"",""almost"",""gave"",""people"",""a"",""heart"",""attack""]",Sat Mar 20 01:36:19 +0000 2021,"RT @boredpanda: 30 Times Innocent Things Almost Gave People A Heart Attack #scared #funny
https://t.co/1e0lMHSwt3",1.37309E+18,fear,
"[""i"",""just"",""tweeted"",""omg"",""paltonic"",""soulmates""]",Sat Mar 20 01:25:54 +0000 2021,@quackityyalexx i just tweeted #scared omg paltonic soulmates,1.37308E+18,fear,
"[""roda"",""online"",""gallery"",""instagram"",""👇""]",Sat Mar 20 10:56:46 +0000 2021,"RT @MontOfficial: #ANXIOUS #thenutcracker 
#RODA #MONT

Roda Online gallery instagram
👇
https://t.co/Ckyk1x1fQT https://t.co/ei5DDhFL3N",1.37323E+18,fear,
"[""been"",""in"",""my"",""apt"",""for"",""almost"",""14"",""months"",""past"",""few"",""everything"",""seems"",""to"",""be"",""im"",""more"",""feel"",""incapable"",""of"",""most"",""basic"",""daily"",""functions"",""which"",""id"",""managed"",""for"",""so"",""long"",""has"",""stolen"",""so"",""much"",""losing"",""my"",""grip"",""no"",""idea"",""how"",""to"",""get"",""it"",""back😖""]",Sat Mar 20 07:27:11 +0000 2021,"been in my apt. for almost 14 months. past few, everything seems to be #spiraling. i'm more #depressed, #anxious, #frightened. feel incapable of most basic, daily functions, which i'd managed for so long. #pandemic has stolen so much. losing my grip, no idea how to get it back.😖",1.37317E+18,fear,
"[""is"",""your"",""child"",""feeling"",""or"",""worried"",""s"",""7"",""ways"",""to"",""support"",""children"",""amp"",""young"",""people"",""who"",""are"",""worried"",""may"",""hel…""]",Sat Mar 20 07:18:22 +0000 2021,RT @ParentsVoiceWor: Is your child feeling #anxious or worried? @AFNCCF's 7 ways to support children &amp; young people who are worried may hel…,1.37317E+18,fear,
"[""for"",""bazouma"",""to"",""rule"",""based"",""on"",""allegations"",""levelled"",""against"",""him"",""as"",""libyan"",""niger"",""will"",""be"",""me"",""if"",""issoufou"",""continue"",""to"",""hold"",""onto"",""power"",""because"",""it"",""is"",""not"",""news"",""in"",""west"",""africa"",""francophone"",""countries"",""manifested"",""by"",""guinea"",""cote"",""divoire"",""opinion""]",Sat Mar 20 11:16:53 +0000 2021,"#Nervous for Bazouma to rule based on allegations levelled against him as Libyan.

@MahamnOusmane
@bot_niger
#Excited will be me if Issoufou continue to hold onto power because it is not news in West Africa francophone countries.
manifested by Guinea, Cote D'ivoire...
#My opinion",1.37323E+18,fear,
"[""even"",""if"",""you"",""do not"",""like"",""rock"",""or"",""metal"",""you shall / you will"",""enjoy"",""this"",""song"",""it has / it is"",""an"",""uplifting"",""lyrical"",""masterpiece"",""with"",""a"",""sense"",""of"",""unit…""]",Sat Mar 20 11:04:46 +0000 2021,"RT @ConlanDavies: Even if you don’t like rock or metal, you’ll enjoy this song. It’s an uplifting, lyrical masterpiece with a sense of unit…",1.37323E+18,fear,
"[""thanks"",""ever"",""so"",""🏴󠁧󠁢󠁷󠁬󠁳󠁿🏉""]",Sat Mar 20 10:15:51 +0000 2021,@RobKerr32 Thanks ever so! #nervous 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏉,1.37322E+18,fear,
"[""thank"",""you"",""kind"",""sir"",""🏉🏴󠁧󠁢󠁷󠁬󠁳󠁿""]",Sat Mar 20 10:15:03 +0000 2021,"@johnrobertson19 Thank you, kind sir! #nervous 🏉🏴󠁧󠁢󠁷󠁬󠁳󠁿",1.37322E+18,fear,
"[""wait"",""i am"",""gonna"",""meet"",""lillie"",""in"",""like"",""2"",""weeks"",""mf""]",Sat Mar 20 09:31:00 +0000 2021,Wait I’m gonna meet lillie in like 2 weeks mf. #nervous,1.37321E+18,fear,
"[""“hi"",""sarah"",""i"",""received"",""my"",""creams"",""with"",""a"",""great"",""gratitude"",""feel"",""more"",""connected"",""already"",""than"",""i"",""ever"",""have"",""and"",""ive"",""had"",""ordere…""]",Sat Mar 20 07:39:40 +0000 2021,"RT @soulharmonyOA: “Hi Sarah, I received my creams with a great gratitude, feel more connected already than I ever have and I've had ordere…",1.37318E+18,fear,
"[""dear"",""and"",""after"",""independence"",""will"",""still"",""be"",""in"",""charge"",""of"",""our"",""country"",""or"",""are"",""some"",""proper"",""politicians"",""going"",""to"",""emerge"",""from"",""the"",""smoke"",""of"",""battle""]",Sat Mar 20 07:38:31 +0000 2021,"Dear @NicolaSturgeon and @HumzaYousaf 

After independence will @theSNP still be in charge of our country or are some proper politicians going to emerge from the smoke of battle? #incompetence #nervous  #godhelpus",1.37318E+18,fear,
"[""this"",""child"",""is"",""not"",""drunk"",""his"",""system"",""has"",""been"",""affected"",""because"",""of"",""his"",""constant"",""mobile"",""phone"",""usage"",""causing"",""a"",""tumor"",""in"",""his"",""brain"",""doctors"",""have"",""tried"",""their"",""best"",""but"",""nothing"",""seems"",""to"",""be"",""improving"",""his"",""condition""]",Sat Mar 20 07:27:33 +0000 2021,"This child is not drunk. His #nervous  system has been affected because of his constant mobile phone usage, causing a tumor in his brain. Doctors have tried their best, but nothing seems to be improving his condition.

https://t.co/rEdwJKCuau https://t.co/zl2ZSpgu3V",1.37317E+18,fear,
"[""“hi"",""sarah"",""i"",""received"",""my"",""creams"",""with"",""a"",""great"",""gratitude"",""feel"",""more"",""connected"",""already"",""than"",""i"",""ever"",""have"",""and"",""ive"",""had"",""ordered"",""more"",""thank"",""you”"",""angelah"",""2020""]",Sat Mar 20 07:26:18 +0000 2021,"“Hi Sarah, I received my creams with a great gratitude, feel more connected already than I ever have and I've had ordered more. Thank you” Angelah 2020 #Healing #Wellbeing #chakras #balance #aromatherapy #natural #Vegan #nervous #stress #relax #stressfree https://t.co/fHH0SEiCBZ https://t.co/zmptSZk84V",1.37317E+18,fear,
"[""adding"",""to"",""a"",""multi"",""bet"",""should"",""come"",""with"",""an"",""“are"",""you"",""sure”"",""button""]",Sat Mar 20 05:02:59 +0000 2021,Adding @melbournefc to a multi bet should come with an “are you sure” button. #AFLDeesFreo #nervous @TitusOReily,1.37314E+18,fear,
"[""i"",""have"",""sunj"",""going"",""to"",""the"",""sweet"",""16""]",Sat Mar 20 03:14:18 +0000 2021,"@NicoleAuerbach I have SUNJ going to the sweet 16. 

#nervous",1.37311E+18,fear,
"[""getting"",""my"",""second"",""delivery""]",Sat Mar 20 02:42:04 +0000 2021,Getting my second delivery #nervous,1.3731E+18,fear,
"[""barrett"",""this"",""final"",""question"",""round"",""feeling"",""like"",""pageant""]",Sat Mar 20 02:28:19 +0000 2021,"@itspixelperfect @tavoy_barrett @jordanjopayne @jurneewithme @jammdung This final question round feeling like @MissUniverse pageant. #Nervous 
@jordanjopayne  @itspixelperfect #MiWantAWork",1.3731E+18,fear,
"[""may"",""not"",""have"",""been"",""a"",""win"",""by"",""your"",""blueshirts"",""but"",""holy"",""shit"",""do"",""you"",""have"",""a"",""crazy"",""talented"",""young"",""team""]",Sat Mar 20 01:30:28 +0000 2021,@GregBrabenec may not have been a win by your blueshirts but holy shit do you have a crazy talented young team. #nervous,1.37308E+18,fear,
"[""live"",""with"",""d2"",""pvp""]",Sat Mar 20 01:20:51 +0000 2021,"Live with D2 PvP.... #nervous 

https://t.co/RxL37nm94E https://t.co/2SQVZHXjTs",1.37308E+18,fear,
"[""and"",""i"",""struggle"",""to"",""get"",""that"",""bed"",""🛏️in"",""the"",""attic"",""bedroom"",""last"",""🌃"",""night"",""😬amp"",""my"",""son🕺💞"",""was"",""always"",""moaning"",""about"",""everything"",""honestly"",""amp"",""my"",""daughter"",""💃"",""gonna"",""be"",""a"",""wreck🤯"",""at"",""this"",""rate"",""trying"",""to"",""always"",""make"",""her"",""boyfriend"",""🕺happy"",""☺️"",""lol""]",Sat Mar 20 00:50:56 +0000 2021,And I struggle to get that bed 🛏️in the attic bedroom last 🌃 night 😬&amp;  my son🕺💞 was always moaning about everything honestly &amp; my daughter 💃 gonna be a #Nervous wreck🤯 at this rate trying to always make her boyfriend 🕺happy ☺️ lol,1.37307E+18,fear,
"[""for"",""anyone"",""feeling"",""may"",""the"",""days"",""ahead"",""bring"",""peace…""]",Sat Mar 20 00:22:28 +0000 2021,"RT @AutumnMistDance: For anyone feeling #sad, #lonely, #unwanted, #nervous, #anxious, #depressed, #alone... May the days ahead bring Peace,…",1.37307E+18,fear,
"[""my"",""talk"",""is"",""starting"",""now"",""yikes"",""its"",""prerecorded"",""but"",""still""]",Sat Mar 20 00:00:58 +0000 2021,My #TEDx talk is starting now! Yikes! Its pre-recorded but still!  #nervous,1.37306E+18,fear,
"[""im"",""a"",""bit"",""nervous"",""to"",""promote"",""my"",""twitter"",""channel"",""because"",""i"",""have"",""a"",""feeling"",""that"",""im"",""gonna"",""be"",""charged"",""with"",""a"",""lot"",""of"",""money"",""which…""]",Fri Mar 19 23:51:56 +0000 2021,RT @KingFatso: I'm a bit nervous to promote my Twitter channel because I have a feeling that I'm gonna be charged with a lot of money which…,1.37306E+18,fear,
"[""im"",""a"",""bit"",""nervous"",""to"",""promote"",""my"",""twitter"",""channel"",""because"",""i"",""have"",""a"",""feeling"",""that"",""im"",""gonna"",""be"",""charged"",""with"",""a"",""lot"",""of"",""money"",""which"",""i"",""dont"",""have"",""any"",""money"",""im"",""not"",""confidence"",""with"",""my"",""budgeting""]",Fri Mar 19 23:50:22 +0000 2021,I'm a bit nervous to promote my Twitter channel because I have a feeling that I'm gonna be charged with a lot of money which I don't have any money. I'm not confidence with my budgeting. #nomoney #nervous #Twitter #promotion,1.37306E+18,fear,
"[""off"",""to"",""get"",""my"",""first"",""vaccine"",""💉"",""i am"",""kinda"",""nervous"",""it has / it is"",""been"",""a"",""rough"",""24hrs"",""for"",""me""]",Fri Mar 19 23:27:48 +0000 2021,Off to get my first vaccine 💉 I’m kinda nervous. It’s been a rough 24hrs for me. #CovidVaccine #nervous https://t.co/ZITlX0lfCu,1.37305E+18,fear,
"[""even"",""if"",""you"",""do not"",""like"",""rock"",""or"",""metal"",""you shall / you will"",""enjoy"",""this"",""song"",""it has / it is"",""an"",""uplifting"",""lyrical"",""masterpiece"",""with"",""a"",""sense"",""of"",""unity"",""and"",""togetherness"",""anthem""]",Fri Mar 19 22:26:19 +0000 2021,"Even if you don’t like rock or metal, you’ll enjoy this song. It’s an uplifting, lyrical masterpiece with a sense of unity and togetherness. Anthem @whileshesleeps. #Nervous #SoWeAreNeverAlone. https://t.co/ow0tf5iqZ4",1.37304E+18,fear,
"[""in"",""a"",""few"",""feeling""]",Fri Mar 19 21:43:44 +0000 2021,in a few .. feeling #nervous https://t.co/1YlKmUW6jD,1.37303E+18,fear,
"[""today"",""i"",""performed"",""my"",""own"",""songs"",""to"",""a"",""public"",""audience"",""for"",""the"",""first"",""time"",""wow"",""thanks"",""a"",""lot"",""to"",""for"",""this"",""once"",""in"",""a"",""lifetime"",""moment"",""🥰""]",Fri Mar 19 21:35:30 +0000 2021,"Today I performed my own songs to a public audience for the first time. Wow! #Excited #Nervous 
Thanks a lot to #Jusos #Wolfsburg for this once in a lifetime moment 🥰 https://t.co/wBhxGTrVIg",1.37303E+18,fear,
"[""buckeyes"",""👀👀"",""final"",""four"",""team"",""for"",""me"",""ohno""]",Fri Mar 19 21:15:40 +0000 2021,RT @CoachLoth: Buckeyes 👀👀 -Final four team for me  O-H-N-O #nervous,1.37302E+18,fear,
"[""otw"",""to"",""get"",""my"",""vaccy""]",Fri Mar 19 21:15:37 +0000 2021,otw to get my vaccy! #nervous,1.37302E+18,fear,
"[""buckeyes"",""👀👀"",""final"",""four"",""team"",""for"",""me"",""ohno""]",Fri Mar 19 21:14:11 +0000 2021,Buckeyes 👀👀 -Final four team for me  O-H-N-O #nervous,1.37302E+18,fear,
"[""thanks"",""i"",""had"",""a"",""mild"",""one"",""a"",""few"",""weeks"",""ago"",""in"",""a"",""therapy"",""session"",""thankfully"",""my"",""therapist"",""used"",""to"",""be"",""a"",""nurse"",""and"",""knew"",""what"",""to"",""do"",""which"",""really"",""helped"",""esp"",""as"",""we"",""were"",""on"",""a"",""zoom"",""session"",""got"",""a"",""feeling"",""i"",""might"",""have"",""a"",""few"",""more"",""as"",""we"",""delve"",""into"",""the"",""trauma"",""processing"",""work""]",Fri Mar 19 20:05:45 +0000 2021,"@CarolinaMountfo Thanks. I had a mild one a few weeks ago in a therapy session. Thankfully my therapist used to be a nurse and knew what to do which REALLY helped, esp as we were on a Zoom session! Got a feeling I might have a few more as we delve into the trauma processing work #nervous",1.373E+18,fear,
"[""we"",""have"",""to"",""win"",""this"",""game"",""tonight"",""especially"",""as"",""brighton"",""and"",""newcastle"",""play"",""each"",""other"",""tomorrow""]",Fri Mar 19 19:58:20 +0000 2021,We have to win this game tonight especially as Brighton and Newcastle play each other tomorrow #FFC #nervous,1.373E+18,fear,
"[""its"",""a"",""myth"",""to"",""think"",""that"",""the"",""more"",""senior"",""or"",""experienced"",""someone"",""is"",""that"",""they are"",""always"",""confident"",""and"",""never"",""nervous"",""so"",""what"",""can"",""you"",""do"",""to"",""just"",""plain"",""calm"",""down"",""and"",""feel"",""better"",""about"",""your"",""presentation"",""try"",""this""]",Fri Mar 19 19:00:37 +0000 2021,"It's a myth to think that the more senior or experienced someone is, that they’re always confident, and never nervous. So what can you do to just plain calm down -- and feel better about your presentation? Try this: https://t.co/sWb2w4W25A #confidence #nervous https://t.co/ygy8X9piao",1.37299E+18,fear,
"[""i"",""do not"",""know"",""what"",""to"",""do"",""with"",""myself"",""this"",""is"",""ridiculous"",""kick"",""off"",""is"",""not"",""for"",""another"",""70"",""minutes"",""yet"",""😬"",""⚪️⚫️""]",Fri Mar 19 18:50:07 +0000 2021,I don’t know what to do with myself.  This is ridiculous.  Kick off is not for another 70 minutes yet! 😬 #nervous #FFC #FULLEE #COYW ⚪️⚫️,1.37298E+18,fear,
"[""i"",""got"",""a"",""kid"",""that"",""looks"",""like"",""the"",""kid"",""from"",""signs"",""staring"",""at"",""me"",""at"",""the"",""airport""]",Fri Mar 19 18:45:47 +0000 2021,I got a kid that looks like the kid from signs staring at me at the airport #nervous😳,1.37298E+18,fear,
"[""really"",""didnt"",""see"",""myself"",""waking"",""up"",""after"",""late"",""shift"",""checking"",""out"",""the"",""new"",""single"",""and"",""blubbing"",""uncontrollably"",""but"",""8am"",""waseventful""]",Fri Mar 19 18:39:20 +0000 2021,"Really didnt see myself waking up after late shift checking out the new @whileshesleeps single and blubbing uncontrollably, but 8am was..eventful
#nervous",1.37298E+18,fear,
"[""talk"",""me"",""down"",""from"",""the"",""bucks"",""not"",""turning"",""it"",""over"",""40"",""times"",""against"",""the"",""press""]",Fri Mar 19 18:18:37 +0000 2021,"@JohnDDraper , talk me down from the Bucks not turning it over 40 times against the press.   
#nervous",1.37298E+18,fear,
"[""geo"",""i"",""that"",""u"",""asked"",""4yo"",""we"",""did"",""exactly"",""that"",""when"",""our"",""state"",""gave"",""us"",""hybrid"",""school"",""option"",""we"",""wanted"",""to"",""make"",""a"",""decision"",""based"",""on"",""what"",""our"",""kids"",""its"",""their"",""too"",""they"",""were"",""4"",""yo"",""amp"",""8"",""yo"",""and"",""not"",""comfortable"",""going"",""to"",""school"",""we"",""opted"",""for"",""online""]",Fri Mar 19 18:13:22 +0000 2021,"@jmccarty_geo I #love that U ""asked 4yo"". We did exactly that when our state gave us hybrid school option. We wanted to make a decision based on what our kids #FELT. It's their #decision too. They were #anxious #nervous (4 yo &amp; 8 yo) and not comfortable going to school. We opted for online",1.37297E+18,fear,fear
