clean,created_at,full_text,id,label,crowd_label
"[""for"",""yemen"",""by"",""force"",""en""]",Wed Mar 17 04:45:09 +0000 2021,"#independence for #South Yemen 
#Nountiy by force 

#Neanderthals #Stockmarketcrash #Powell #OUTRAGED #Marsha #Hallways #Freedom #classrooms 
@POTUS @JoeBiden @VP @KamalaHarris @AFP @AP @CNN @CNNPolitics @cnni @BBC @BBCNews @BBCBreaking @ABC @CIA @FBI @France24_en https://t.co/oUPNdplYb7",1.37205E+18,angry,
"[""that"",""will"",""call"",""by"",""their""]",Tue Mar 16 18:53:24 +0000 2021,"#Conservatives #outraged that #schools will call #trans #students by their #names. 

#Women #Transgender #LGBTQIA #TransKids #Education #Sports #Healthcare #RepublicanParty #Hate #Bigotry #Discrimination #Transphobia #ThePartyOfHate #SlateOfHate 

https://t.co/uVMDN8wbS3",1.3719E+18,angry,
"[""for"",""yemen"",""by"",""force"",""en""]",Tue Mar 16 17:16:37 +0000 2021,"#independence for #South Yemen 
#Nountiy by force 

#Neanderthals #Stockmarketcrash #Powell #OUTRAGED #Marsha #Hallways #Freedom #classrooms 
@POTUS @JoeBiden @VP @KamalaHarris @AFP @AP @CNN @CNNPolitics @cnni @BBC @BBCNews @BBCBreaking @ABC @CIA @FBI @France24_en https://t.co/tbq6NHU9CC",1.37187E+18,angry,
"[""to"",""anyone"",""out"",""there"",""in"",""ward"",""8"",""who has / who is"",""thinking"",""of"",""running"",""for"",""council"",""in"",""2022"",""be"",""in"",""touch"",""with"",""me"",""i am"",""here"",""to"",""help"",""we"",""n…""]",Tue Mar 16 15:21:24 +0000 2021,RT @itsjustkevy: To anyone out there in Ward 8 who’s thinking of running for Council in 2022 - be in touch with me - I’m here to help. We n…,1.37184E+18,angry,
"[""hi"",""looking"",""for"",""a"",""social"",""media"",""post"",""design"",""i"",""am"",""here"",""to"",""design"",""your"",""imagination"",""order"",""here""]",Tue Mar 16 13:48:07 +0000 2021,"Hi, looking for a social media post design? I am here to design your imagination.
Order here: https://t.co/6ueUXEw1cg

#Square #PitMad #ThursdayMotivation #Tidal #WorldBookDay #OUTRAGED #thursdaymorning #Haas #Winks #winwin #Doherty #jeno #Alli #Tommy #Lucas #Missouri #Rubio https://t.co/NmJeqkLTSn",1.37182E+18,angry,
"[""hey"",""i"",""think"",""it has / it is"",""time"",""to"",""stop"",""putting"",""moro"",""in"",""the"",""favourites"",""box"",""such"",""a"",""sad"",""waste"",""of"",""prime"",""real"",""estate""]",Tue Mar 16 11:51:29 +0000 2021,Hey @CadburyAU I think it’s time to stop putting Moro in the Favourites box. Such a sad waste of prime real estate #outraged,1.37179E+18,angry,
"[""outrage"",""culture"",""is"",""problematic"",""we"",""move"",""on"",""to"",""other"",""trending"",""issues"",""so"",""quickly"",""we"",""see"",""things"",""through"",""until"",""we"",""get"",""the"",""change"",""we"",""want"",""made"",""me"",""realise"",""this"",""her"",""book"",""is"",""timely"",""bearing"",""this"",""in"",""mind"",""this"",""is"",""the"",""hill"",""ill"",""die"",""on""]",Tue Mar 16 11:28:29 +0000 2021,"Outrage culture is problematic, we move on to other trending issues so quickly we see things through until we get the change we want. @AmplifyDot made me realise this. Her book #outraged is timely. Bearing this in mind, this is the hill I'll die on...
https://t.co/W6v6Qywmhd",1.37179E+18,angry,
"[""to"",""anyone"",""out"",""there"",""in"",""ward"",""8"",""who has / who is"",""thinking"",""of"",""running"",""for"",""council"",""in"",""2022"",""be"",""in"",""touch"",""with"",""me"",""i am"",""here"",""to"",""help"",""we"",""need"",""a"",""voice"",""on"",""council"",""that"",""respects"",""the"",""dignity"",""of"",""every"",""human"",""being"",""even"",""those"",""who"",""cannot"",""get"",""to"",""the"",""doorstep"",""because"",""of"",""a"",""lack"",""of"",""sidewalks""]",Mon Mar 15 23:12:33 +0000 2021,To anyone out there in Ward 8 who’s thinking of running for Council in 2022 - be in touch with me - I’m here to help. We need a voice on council that respects the dignity of every human being - even those who can’t get to the doorstep because of a lack of sidewalks! #Outraged https://t.co/9Xhn22YvOF,1.3716E+18,angry,
"[""for"",""yemen"",""by"",""force"",""en""]",Mon Mar 15 19:16:26 +0000 2021,"#independence for #South Yemen 
#Nountiy by force 

#Neanderthals #Stockmarketcrash #Powell #OUTRAGED #Marsha #Hallways #Freedom #classrooms 
@POTUS @JoeBiden @VP @KamalaHarris @AFP @AP @CNN @CNNPolitics @cnni @BBC @BBCNews @BBCBreaking @ABC @CIA @FBI @France24_en https://t.co/3Go4Dxu5yu",1.37154E+18,angry,
"[""changes"",""to"",""travelling"",""to"",""northern"",""ireland"",""from"",""gb"",""with"",""pets"",""i"",""now"",""have"",""to"",""pay"",""£50"",""for"",""a"",""rabies"",""injection"",""and"",""£110"",""each"",""time"",""for"",""a"",""health"",""certificate"",""to"",""see"",""family"",""in"",""belfast"",""over"",""doubling"",""the"",""cost"",""of"",""every"",""visit""]",Mon Mar 15 17:45:03 +0000 2021,"#Brexit changes to travelling to Northern Ireland from GB with Pets. I now have to Pay £50 for a rabies injection and £110 Each time for a health certificate to see family in Belfast, Over doubling the cost of every visit. #Outraged",1.37152E+18,angry,
"[""this"",""common"",""crook"",""has"",""single"",""handedly"",""cost"",""our"",""country"",""billions"",""of"",""rand"",""and"",""yet"",""the"",""anc"",""is"",""pussyfooting"",""around"",""him"",""it"",""baffles"",""me"",""that"",""he"",""is"",""not"",""behind"",""bars""]",Mon Mar 15 16:57:43 +0000 2021,@News24 This common crook has single handedly cost our country billions of Rand and yet the anc is pussyfooting around him. It baffles me that he is not behind bars #gatvol #outraged @myanc #notmyanc,1.37151E+18,angry,
"[""cant"",""believe"",""piers"",""morgan"",""would"",""try"",""and"",""defend"",""this""]",Mon Mar 15 16:29:40 +0000 2021,"Can't believe Piers Morgan would try and defend this. 
#Outraged https://t.co/2jd1Ol9VDd",1.3715E+18,angry,
"[""why"",""are not / am not"",""we"",""more"",""mad"",""about"",""the"",""march"",""madness"",""schedule"",""change"",""no"",""wall"",""to"",""wall"",""thursday"",""coverage""]",Mon Mar 15 01:52:08 +0000 2021,Why aren’t we more mad about the March madness schedule change?? No wall to wall Thursday coverage?! #outraged,1.37128E+18,angry,
"[""the"",""way"",""poppy"",""did not"",""win"",""the"",""fucking"",""grammy"",""who"",""else"",""is"",""pushing"",""boundaries"",""in"",""heavy"",""music"",""people""]",Sun Mar 14 21:41:50 +0000 2021,the way poppy didn’t win the fucking Grammy. Who else is pushing boundaries in heavy music people?! #GRAMMYs #PoppyAtGrammys #poppy #OUTRAGED,1.37122E+18,angry,
"[""what"",""surely"",""a"",""knock"",""on"",""chest"",""then"",""face""]",Sun Mar 14 15:36:00 +0000 2021,"Whaaaatttt!!! Surely a knock on. Chest then face.

#outraged

#SCOvIRL",1.37112E+18,angry,
"[""hi"",""looking"",""for"",""a"",""social"",""media"",""post"",""design"",""i"",""am"",""here"",""to"",""design"",""your"",""imagination"",""order"",""here""]",Sun Mar 14 14:52:14 +0000 2021,"Hi, looking for a social media post design? I am here to design your imagination.
Order here: https://t.co/6ueUXEw1cg

#Square #PitMad #ThursdayMotivation #Tidal #WorldBookDay #OUTRAGED #thursdaymorning #Haas #Winks #winwin #Doherty #jeno #Alli #Tommy #Lucas #Missouri #Rubio https://t.co/5b7LyqkUXr",1.37111E+18,angry,
"[""well"",""if"",""this"",""is not"",""worthy"",""of"",""the"",""can"",""i am"",""not"",""sure"",""what"",""is""]",Sat Mar 13 20:54:24 +0000 2021,"Well if this isn’t worthy of the #lostgold  can, I’m not sure what is. #outraged @BrewDog https://t.co/dSwGxjo4Rm",1.37084E+18,angry,
"[""shame"",""on"",""you"",""leaving"",""5"",""familys"",""stranded"",""at"",""salcey"",""forest"",""refusing"",""to"",""help"",""unless"",""the"",""fee"",""was"",""paid"",""especially"",""as"",""there"",""was"",""disabled"",""children"",""may"",""i"",""suggest"",""better"",""signage""]",Sat Mar 13 20:41:29 +0000 2021,@ForestryEngland shame on you leaving 5 family's stranded at salcey forest refusing to help unless the fee was paid especially as there was disabled children. May I suggest better signage. #salceyforest #outraged,1.37084E+18,angry,
"[""girl"",""im"",""sure"",""would"",""be"",""if"",""it"",""was"",""why"",""not"",""cancel"",""standard"",""time"",""i"",""mean"",""shouldnt"",""we"",""be"",""saving"",""instead"",""of"",""increasing"",""the"",""deficit""]",Sat Mar 13 16:25:13 +0000 2021,"@fire__girl I'm sure @mattgaetz would be #OUTRAGED if it was.  Why not cancel Standard Time?  I mean, shouldn't we be saving instead of increasing the deficit?",1.37077E+18,angry,
"[""exactly"",""🤬🤬🤬"",""people"",""need"",""to"",""be""]",Sat Mar 13 16:22:58 +0000 2021,@C1Censored Exactly.. 🤬🤬🤬 People need to be #OUTRAGED,1.37077E+18,angry,
"[""isnt"",""really"",""for"",""law"",""and"",""order"",""theyre"",""just"",""racists"",""who"",""dont"",""want"",""anyone"",""mouthing"",""off"",""to"",""them"",""because"",""after"",""all"",""police"",""cant"",""restrain"",""themselves"",""from"",""attacking"",""with"",""deadly"",""force"",""if"",""someone"",""says"",""something"",""mean"",""to"",""them""]",Sat Mar 13 14:52:33 +0000 2021,"@KYGOP isn't really for ""law and order,"" they're just racists who don't want anyone mouthing off to them.  Because, after all, police can't restrain themselves from attacking with deadly force if someone says something ""mean"" to them.  #OUTRAGED

https://t.co/ihmUqEEuUg",1.37075E+18,angry,
"[""tshirt"",""ready""]",Sat Mar 13 13:54:44 +0000 2021,RT @Janealver: T-shirt ready #EnoughIsEnough #March4Justice #outraged https://t.co/kLzm7hoqrY,1.37074E+18,angry,
"[""i"",""deserve"",""the"",""same"",""access"",""as"",""everyone"",""else"",""this"",""is"",""a"",""consistent"",""fight"",""need"",""to"",""advocate"",""i"",""am"",""disabled"",""i…""]",Sat Mar 13 10:53:34 +0000 2021,"RT @chaney1992: @metrolosangeles I deserve the same access as everyone else. This is a consistent fight/ need to advocate. I am disabled, I…",1.37069E+18,angry,
"[""im"",""is"",""more"",""about"",""her"",""than"",""of…""]",Sat Mar 13 09:04:51 +0000 2021,RT @PearRaider: I'm #Convinced #NatalieElphicke is more #Concerned about her #PredatorySexPest #ExHusband than #HMPoliceService' #Theft of…,1.37066E+18,angry,
"[""a"",""rotatingteamof"",""stomppounds"",""abovemy"",""headunrelent…""]",Sat Mar 20 11:13:25 +0000 2021,RT @heartsmarttela: #BREAKING #ABC7 #7onYourSide: A #Hired #Stalking #Harassing RotatingTeamOf #Terrorists StompPounds AboveMy HeadUnrelent…,1.37323E+18,angry,
"[""a"",""rotatingteamof"",""stomppounds"",""abovemy"",""headunrelentingly"",""i"",""bybh"",""ihad2"",""asawkrscomp"",""2harmme"",""isustainedrecent"",""w""]",Sat Mar 20 10:58:18 +0000 2021,#BREAKING #ABC7 #7onYourSide: A #Hired #Stalking #Harassing RotatingTeamOf #Terrorists StompPounds AboveMy HeadUnrelentingly I #Believe ByBH #Doctor IHad2 #Expose AsAWkrsComp #Ortho #Fraud&amp;He' #Angry W/#Malice 2HarmMe. ISustainedRecent #injury W #Exacerbated #pain.But #God'Armor!,1.37323E+18,angry,
"[""all"",""you"",""need"",""to"",""know"",""about"",""atlanta"",""shooting"",""and"",""what"",""sjw"",""media"",""has"",""to"",""say"",""about"",""white"",""privilege""]",Sat Mar 20 10:51:04 +0000 2021,ALL YOU NEED TO KNOW ABOUT ATLANTA SHOOTING AND WHAT SJW MEDIA HAS TO SAY ABOUT WHITE PRIVILEGE https://t.co/467ON0hSPV  #Sjw #AtlantaMassacre #atlantashooting #RobertAaronLong #spamassacre #WhitePrivilege #FreedomOfSpeech #feminist #angryfeminist #angry #medialies #sjwmedia,1.37323E+18,angry,
"[""funny"",""how"",""had"",""their"",""ai"",""bots"",""on"",""a"",""facebook"",""group"",""i"",""am"",""in"",""and"",""reporting"",""comments"",""because"",""has"",""paid"",""their"",""reps"",""to"",""sneak"",""in"",""and"",""see"",""what"",""people"",""are"",""saying"",""mind"",""your"",""business"",""help"",""and"",""mind"",""your"",""own"",""as"",""well"",""yall"",""are"",""dumb"",""for"",""that""]",Sat Mar 20 09:48:52 +0000 2021,Funny how @Facebook had their AI Bots on a Facebook Group I am in and reporting comments because @DoorDash has paid their reps to sneak in and see what people are saying! Mind your business @DoorDash_Help and mind your own as well @Facebook y'all are dumb for that #Angry,1.37321E+18,angry,
"[""presence"",""india’s"",""largest"",""service"",""provider"",""takes"",""more"",""than"",""4"",""days"",""and"",""counting"",""for"",""a"",""simple"",""sim"",""change"",""please"",""learn"",""how"",""not"",""to"",""resolve"",""customer"",""issues""]",Sat Mar 20 07:45:07 +0000 2021,@Airtel_Presence @airtelindia @airtelnews @VittalGopal India’s largest Service Provider takes more than 4 days and counting for a SIMPLE SIM CHANGE !! #DigitalIndia #Airtel  please learn @Jio how NOT to resolve Customer issues!! #Angry #Disappointed @DoT @TRAI,1.37318E+18,angry,
"[""deadly"",""apathy"",""via"",""rlm"",""igrammy"",""amp"",""exposing"",""revelatio…""]",Sat Mar 20 06:51:34 +0000 2021,"RT @BehindaWoodshed: Deadly Apathy via @BarMan_RLM @P_I_Grammy &amp; #spreaker 

https://t.co/bHjMOnbl5u 

#ThursdayWisdom: Exposing ""Revelatio…",1.37317E+18,angry,
"[""ok"",""came"",""a"",""little"",""late"",""from"",""step"",""2"",""adjust"",""win10"",""most"",""of"",""it"",""seems"",""to"",""be"",""locked"",""and"",""i"",""need"",""some"",""quest…""]",Sat Mar 20 06:33:11 +0000 2021,"RT @compodulator: Ok, came a little late from #MorningWalk.
Step 2: adjust win10, most of it seems to be locked...
And I need some... Quest…",1.37316E+18,angry,
"[""ok"",""came"",""a"",""little"",""late"",""from"",""step"",""2"",""adjust"",""win10"",""most"",""of"",""it"",""seems"",""to"",""be"",""locked"",""and"",""i"",""need"",""some"",""questionable"",""software""]",Sat Mar 20 06:30:47 +0000 2021,"Ok, came a little late from #MorningWalk.
Step 2: adjust win10, most of it seems to be locked...
And I need some... Questionable... Software.
#Windows10 #kms #angry",1.37316E+18,angry,
"[""watching"",""everyone"",""do"",""the"",""chicken"",""dance"",""as"",""they"",""make"",""fun"",""of"",""nicole"",""makes"",""me"",""want"",""to"",""punch"",""someone""]",Sat Mar 20 05:44:30 +0000 2021,Watching everyone do the chicken dance as they make fun of Nicole makes me want to punch someone #angry #WynonnaEarp #WynonnaWatchParty #BringWynonnaHome,1.37315E+18,angry,
"[""selfish27"",""says"",""no"",""matter"",""how"",""you"",""get"",""😊"",""you"",""always"",""end"",""up"",""the"",""people"",""you""]",Sat Mar 20 05:44:23 +0000 2021,"RT @mr_selfish27: #Psychology says - no matter how #angry you get, 😊

you always end up #forgiving the people you #love.❣️ https://t.co/imR…",1.37315E+18,angry,
"[""says"",""no"",""matter"",""how"",""you"",""get"",""😊"",""you"",""always"",""end"",""up"",""the"",""people"",""you""]",Sat Mar 20 05:29:00 +0000 2021,"#Psychology says - no matter how #angry you get, 😊

you always end up #forgiving the people you #love.❣️ https://t.co/imRseotEVT",1.37314E+18,angry,happy
"[""im"",""to"",""sleep"",""cause"",""my"",""cant"",""stop"",""fighting"",""with"",""my"",""im"",""from"",""the"",""inside"",""i"",""just"",""wanna"",""its"",""not"",""that"",""im"",""not"",""doing"",""anything"",""about"",""it"",""i"",""need"",""more"",""time"",""and"",""space"",""and"",""i"",""want"",""it"",""to"",""be"",""over""]",Sat Mar 20 04:33:44 +0000 2021,"I'm #struggling to sleep cause my #mind can't stop fighting with my #dad. I'm #screaming from the inside, #angry, #frustrated, #stressed. I just wanna #feel #free. It's not that I'm not doing anything about it, I need more time and space and #freedom. I want it to be over.
#ISFP",1.37313E+18,angry,angry
"[""threes"",""a"",""crowd""]",Sat Mar 20 03:58:35 +0000 2021,RT @Brimshack: Three's a Crowd! https://t.co/qRzHQqkqCe #eagle #eagles #wildlife #baldeagles #birds #raptors #angry #travel #trio https://t…,1.37312E+18,angry,
"[""the"",""most"",""random"",""of"",""thoughts"",""often"",""become"",""a"",""new"",""after"",""reading"",""the"",""reviews"",""of"",""the"",""thought"",""the…""]",Sat Mar 20 02:57:42 +0000 2021,"RT @ianmartinson236: The most random of thoughts often become a new #sculpture.
After reading the reviews of the #Cats #musical thought the…",1.37311E+18,angry,
"[""im"",""amp"",""over"",""they"",""deserve"",""better"",""theyre"",""for"",""the"",""better"",""amp"",""you"",""them"",""for"",""promotion"",""amp"",""them""]",Sat Mar 20 02:38:59 +0000 2021,"I'm #hurt &amp; #angry over #Scammys2021. They #messedup. #RM #JHOPE #Jimin #JUNGKOOK #V #Jin #Suga deserve better. They're #changingtheworld for the better &amp; you #used them #shamelessly for promotion &amp; #dissed them. #HowDareYouGrammys 
#DoneWithGrammys. #GrammysIsOverParty https://t.co/hsepdbpKWf",1.3731E+18,angry,
"[""have"",""another"",""snarly"",""thing"",""irascor"",""the"",""demon"",""wolf"",""his"",""name"",""essentially"",""means"",""‘to"",""fly"",""into"",""a"",""rage’"",""i had / i would"",""refrain"",""from"",""pett…""]",Sat Mar 20 02:31:48 +0000 2021,"RT @dreamtbyday: Have another snarly thing! Irascor, the demon wolf. His name essentially means ‘to fly into a rage.’ I’d refrain from pett…",1.3731E+18,angry,
"[""have"",""another"",""snarly"",""thing"",""irascor"",""the"",""demon"",""wolf"",""his"",""name"",""essentially"",""means"",""‘to"",""fly"",""into"",""a"",""rage’"",""i had / i would"",""refrain"",""from"",""petting"",""this"",""pup""]",Sat Mar 20 02:29:36 +0000 2021,"Have another snarly thing! Irascor, the demon wolf. His name essentially means ‘to fly into a rage.’ I’d refrain from petting this pup. #hellhound #demon #wolf #traditionalart #Pencildrawing #sketch #canine #snarl #angry #rage #fantasy https://t.co/SyLc6mrZzU",1.3731E+18,angry,
"[""why"",""is"",""so"",""moody"",""and"",""angry"",""follow"",""us"",""on""]",Sat Mar 20 02:02:00 +0000 2021,"Why is @Ishaankhatter so moody and angry? Follow Us on @iwmbuzz 

 #Angry #IshaanKhatter #KhaaliPeeli #PhoneBhoot

https://t.co/NrC1vnqCe7",1.37309E+18,angry,
